sourceId,time,responseTime,epsilon_T,burstiness
2,0.40031675054514687,0.002141840574475118,,20
2,0.800008000000237,0.002451615982326675,0.0006969946676660046,20
2,1.201932000000597,0.002572953219548023,0.0005775892540000698,20
2,1.600008000001037,0.003279871756693282,0.0010824577617924295,20
1,1.6582100998688194,0.0027156330981870304,,20
2,2.000008000001437,0.004033425437317535,0.0015298964139390857,20
2,2.4000079999996164,0.004038339695544438,0.0015147583136074737,20
2,2.8047816148917573,0.003925732529759663,0.0013892807548149511,20
3,2.9504639999971256,0.00690610536170707,,20
2,3.203039999995968,0.004134673578466566,0.0013116044047569774,20
1,3.3458798631091127,0.004062879886120478,0.0030313052728502565,20
2,3.600007999994155,0.004070555307808721,0.001215724023077624,20
2,4.000007999992335,0.003977314315393629,0.0011174132315226641,20
2,4.4001282134969655,0.00437289841760778,0.001077153645464749,20
2,4.812430420146161,0.0044956155773921685,0.0010458773041283596,20
